"","x"
"1",0.000292960425438389
"2",-0.00132289011375953
"3",-0.00596916524824552
"4",0.00406289975932334
"5",0.0028577997001432
"6",0.00032250457586337
"7",0.00212882915388034
"8",0.00255861777783145
"9",-0.00805137098606986
"10",0.00105558919415618
"11",-0.00409775522826521
"12",-0.00179227504379828
"13",-0.00190403859129158
"14",0.00635733795619001
"15",0.000276017842496693
"16",-0.000435471449725181
"17",0.00115064186222598
"18",0.00285307120364952
"19",-0.000724618739295288
"20",-0.00339448088635995
"21",4.02162897648342e-05
"22",-0.000137089568303417
"23",-0.000910458499939552
"24",-0.00617946575114027
"25",-0.00450660266312877
"26",0.00613503082111185
"27",-0.00777754855964277
"28",0.00287276549692384
"29",-0.00253931813963109
"30",0.0014062310795088
"31",0.00195148098033273
"32",0.00213736037602143
"33",-0.00161116026898649
"34",-0.00804100379530515
"35",-0.00292412027523611
"36",-0.00223767799826513
"37",0.00568826400287664
"38",0.00184305430847284
"39",0.00519945567551468
"40",-0.00847181771634576
"41",-0.00144993180229914
"42",0.00713251361546459
"43",-0.00580474878953641
"44",0.00165588687634037
"45",0.0042864195716397
"46",-0.00346317215433356
"47",-0.00514278874081758
"48",0.000508672620485926
"49",0.00172879568666299
"50",0.00172339659769255
"51",-0.00402658363554749
"52",0.00316566713997134
"53",0.00814098148698853
"54",-0.0092778278427767
"55",-0.00319136649317127
"56",-0.000651300772860574
"57",0.00852127082001879
"58",-0.00722516234029959
"59",0.0111509925994976
"60",-0.0100810590991581
"61",0.000731127933732294
"62",0.000116944884465166
"63",-0.00333769409393171
"64",-0.00818191209598917
"65",0.0182868890341176
"66",0.00316634149707144
"67",-0.00992492175108887
"68",-0.00134494979892327
"69",0.00832196695920658
"70",0.00672723513480279
"71",0.0169324306548991
"72",0.000907279912974177
"73",-0.000907756229614944
"74",-0.00731459788919302
"75",-0.00917474440564457
"76",0.00733800523125555
"77",-0.0010939433894829
"78",0.0188894175743356
"79",0.00292506601847891
"80",0.00410430679731561
"81",0.0191948658704098
"82",-0.0235503128936201
"83",-0.0115198552625884
"84",0.00197525772017241
"85",0.0101081284961955
"86",-0.0114888538535518
"87",0.0165735545907277
"88",-0.00359832130750594
"89",-0.00582287743898458
"90",0.0135067266370597
"91",-0.00650621161666601
"92",-0.000917293841749177
"93",0.000439265633249954
"94",-0.00817214945167432
"95",0.0218159071692899
"96",0.00718329813668687
"97",0.0114327717010645
"98",-0.00692976432176361
"99",0.000417774199991976
"100",0.0226897543694551
"101",-7.40947189958228e-05
"102",-0.018843545372912
"103",-0.0093809085091313
"104",0.00472392709901952
"105",-0.0264228308361532
"106",-0.0648119073617149
"107",0.00806831929794181
"108",0.0304566073394563
"109",-0.0341771248536251
"110",-0.00963385288533408
"111",-0.0103125998163589
"112",-0.0350189553444923
"113",-0.0118002041608623
"114",-0.000955189850007986
"115",0.000220283173321353
"116",-0.00313053249334009
"117",0.0091189703051078
"118",0.00858033068220672
"119",-0.0110258876560249
"120",-0.0111068402513521
"121",0.0030756298591675
"122",-0.00701139499824391
"123",-0.0199975964224686
"124",-0.0147122913447848
"125",-0.0348297359032143
"126",-0.00624148733206506
"127",-0.00543563271133858
"128",0.00507788879434877
"129",-0.00284289710159774
"130",-0.0306511073342403
"131",-0.00388480259959759
"132",0.0003751590607311
"133",-0.00719103880380725
"134",-0.0178418947806996
"135",0.012999848971929
"136",0.00936998734032224
"137",0.00868002855509696
"138",-0.00228725154191501
"139",0.00461635741041597
"140",-0.0212854046359263
"141",-0.00221073268842745
"142",-0.00331706226417541
"143",-0.00587817102592258
"144",-0.0419251535864992
"145",0.0201855815425161
"146",0.0214514946812523
"147",0.0332375860501537
"148",0.0247067988349833
"149",-0.0137958384649594
"150",0.00761135510961494
"151",0.00606889742592723
"152",0.0524104059074621
"153",0.0275694720920822
"154",-0.019484945346144
"155",0.0316405916857169
"156",-0.0301637769541771
"157",-0.0356353516252107
"158",-0.0120162347611235
"159",0.0142717000036611
"160",0.00933992351571958
"161",0.0407298633439854
"162",-0.00217552629801987
"163",0.0392082378051226
"164",0.0104461729035169
"165",0.0243587187724822
"166",0.0323713279234381
"167",-0.00704428797824112
"168",0.00763326847184578
"169",-0.0204159160072138
"170",-0.0128666484567261
"171",-0.00209672086984008
"172",-0.0220720459784867
"173",0.0223987391536639
"174",0.0337395093920187
"175",-0.00992855848591822
"176",-0.0229391087981251
"177",0.0082740969071796
"178",0.0184908698832249
"179",0.0121160717065132
"180",-0.0350357434129666
"181",0.02206933223997
"182",0.00713211729032308
"183",0.00719007846320974
"184",-0.0331646447007078
"185",0.0109173875528003
"186",-0.0302263940490523
"187",-0.0234213870996076
"188",0.00151114350444482
"189",-0.0223338861282499
"190",0.000903788090969762
"191",0.0347399790894895
"192",0.0041352154528447
"193",0.00621725830578847
"194",-0.0300903990747368
"195",-0.0612353923898263
"196",0.00416250830159725
"197",0.0231160610471534
"198",-0.00441243545844244
"199",-0.00415602124167257
"200",0.0239044534196682
"201",-0.014407365593046
"202",-0.010934524882102
"203",-0.00618331812340759
"204",-0.00845782215932692
"205",-0.0113689839978306
"206",0.013038454450563
"207",0.00482947337095001
"208",-0.00914818062337774
"209",-0.0187072097394378
"210",0.0118774084761112
"211",0.0149783028241233
"212",-0.0183996905944983
"213",-0.000257695546606087
"214",-0.014975981583188
"215",-0.00928169835634391
"216",0.0349913207495045
"217",-0.0158965598922572
"218",-0.0191519163516552
"219",-0.0158728348667559
"220",-0.0185756012903215
"221",-0.0377809731404352
"222",-0.00266826814554508
"223",0.0207325099560845
"224",-0.0110079149346318
"225",-4.75433994963922e-05
"226",0.0082378081478022
"227",0.00589888456971256
"228",-0.00530658709025238
"229",-0.00846997007007736
"230",0.0027252476763044
"231",-0.00035955682310063
"232",-0.023666860497649
"233",-0.0377711775946381
"234",-0.00121933569805586
"235",0.00994633983450975
"236",0.0015124939470354
"237",-0.0085956510879938
"238",0.00980586011875454
"239",-0.003895384986483
"240",-0.0144921870636008
"241",-0.00601216989295904
"242",-0.0175573268561932
"243",0.0131732771312167
"244",0.00510145215324141
"245",-0.0208518344467752
"246",-0.0026579191016999
"247",-0.0110745056914387
"248",0.0145823054379288
"249",0.00286465575420084
"250",-0.0411978355170317
