"","x"
"1",0.00105688134202679
"2",0.0017394481851114
"3",-0.00203444475252341
"4",0.00852662218310862
"5",0.0053352523032016
"6",0.0059127053927168
"7",-0.000646978794117063
"8",0.00292219833475879
"9",0.00671752321895222
"10",-0.00946828191690668
"11",6.45576842514569e-05
"12",0.00225492841941401
"13",-0.00280437250862674
"14",-0.00262360791286927
"15",0.00104185212030762
"16",-0.00141962278865483
"17",-0.000243172981901025
"18",0.00465660047147871
"19",-0.00167439830022431
"20",0.00199135583364341
"21",-0.000495145342212215
"22",0.00056387965348093
"23",0.00260090432091074
"24",0.00695663418297931
"25",0.00281002222212293
"26",0.00680281032659372
"27",0.00280769898609638
"28",0.00683756210483139
"29",-0.00509073533146237
"30",-0.001439301160351
"31",-0.00124678175540768
"32",-0.00299531618610134
"33",-0.00325732967155297
"34",0.00645253726038096
"35",-0.00629589795840191
"36",0.00568338188227638
"37",0.00341217875696164
"38",-0.00558932516604143
"39",0.0064397865309115
"40",0.00463415623397338
"41",0.00285106000823542
"42",0.00354913928525104
"43",-0.00128597119256935
"44",-0.00618827825159342
"45",-0.0117497953335838
"46",-0.00431928655006264
"47",-0.00129175742282901
"48",-0.00290459017949573
"49",-0.000129227189564441
"50",-0.00152407276819589
"51",0.00263941608218382
"52",0.00852924794449445
"53",-0.00467762329294007
"54",-0.00381530072299839
"55",0.00559638474143575
"56",0.0184929039014943
"57",0.00898406195948499
"58",-0.00260809598465517
"59",0.00434837571629602
"60",-0.00179358791902776
"61",-0.00999215368708425
"62",-0.00614642194306551
"63",-0.00836473275774465
"64",0.010659725886702
"65",0.0131222138361495
"66",0.0231185071035636
"67",-0.0108573689947602
"68",-0.0175183115498821
"69",-0.0095473475393237
"70",0.0160457666510549
"71",-0.00394991518774385
"72",0.00836956990955378
"73",0.0116517000532975
"74",-0.00876732539038502
"75",0.00487689926108688
"76",0.00745880977100371
"77",0.00593499172786387
"78",0.00389594385650423
"79",0.000438776298738946
"80",-0.0023416049081985
"81",-0.00783129817241978
"82",0.0049209364880265
"83",-0.00326645307635364
"84",0.00893190279134611
"85",0.00245153019978732
"86",-0.00571302952421775
"87",-0.010465404911314
"88",0.00856364140699518
"89",0.00844521350283447
"90",0.0085823086955025
"91",0.00310740515526811
"92",-0.0178928982799426
"93",0.00121557140728403
"94",0.0113438898510906
"95",0.00484740019391486
"96",0.00524343827833999
"97",-0.00726680629354917
"98",0.0089815165029295
"99",0.0121586254009779
"100",0.00595382286429887
"101",-0.00100554778556449
"102",-0.0144743658136498
"103",-0.0025530933589605
"104",-0.0109759118353584
"105",0.00592633222705597
"106",-0.00846152367149613
"107",-0.0124336499953717
"108",-0.00797640101847163
"109",0.00475533017951198
"110",-0.00995000256881378
"111",-0.00747599320636504
"112",0.00096749683116377
"113",0.0124756533914149
"114",0.00595807510599133
"115",-0.000765273414424328
"116",0.00630994079542541
"117",0.00764456226532782
"118",-0.00603924907364207
"119",0.00395095926008138
"120",-0.00874596355384679
"121",0.0128090985625652
"122",-0.00690559535976246
"123",-0.00299634829162885
"124",-0.0132900057453781
"125",0.0101490455664729
"126",0.00645115581359492
"127",0.00912775127275317
"128",-0.00781959803397061
"129",-0.0109824693873402
"130",-0.000360065929730671
"131",0.0148081863357083
"132",0.00808574298233443
"133",0.00259144654302217
"134",-0.00165802681129633
"135",-0.0074820087479331
"136",0.00141941994021492
"137",-0.00941799274268115
"138",-0.00438104657243523
"139",0.00349996277646652
"140",-0.000960513410142847
"141",0.00570076404619011
"142",0.00808379259296049
"143",0.0023639743988655
"144",0.0147698788516257
"145",0.00272577210113723
"146",0.0106518586230489
"147",0.0112283382949298
"148",0.00477908807400507
"149",0.0119610808230965
"150",0.0103505697468255
"151",-0.0142040499049009
"152",-0.014672141945471
"153",0.011868858783491
"154",-0.00853435263083742
"155",0.0093702772768781
"156",-0.000134264139038028
"157",0.0132404208136577
"158",0.00177821754813804
"159",-0.00489403516551422
"160",0.000222180443885333
"161",-0.0199154232884582
"162",-0.00239205941328808
"163",0.0249220411951871
"164",0.00507255318483118
"165",0.0199101886222942
"166",0.0236970394476295
"167",-0.00419881583848662
"168",0.0228286478001113
"169",-0.0193819528718108
"170",0.00606617685155766
"171",0.00389105707883371
"172",0.0110166948835102
"173",-0.00441417221073664
"174",-0.000623449087579547
"175",-0.0193577365605885
"176",0.00183737873850084
"177",-0.0210089792493018
"178",0.00287892610170705
"179",0.00662362554633147
"180",0.00311422929839856
"181",0.00753451009990591
"182",-0.00194618176767621
"183",-0.00102864956498413
"184",0.0156927604623466
"185",0.0123199204338155
"186",0.000533793484908948
"187",0.00881098636605334
"188",0.00438980573891839
"189",0.00452867374924643
"190",-0.0014371923728201
"191",-0.00066752719949027
"192",-4.95278129930971e-05
"193",-0.00569814521125197
"194",-0.0151465834582157
"195",0.0046931392289216
"196",-0.00492014484213099
"197",-0.0125138946498899
"198",-0.01020658538563
"199",-0.0114806443004834
"200",-0.000518926184080134
"201",0.0164727014666496
"202",0.0171597565856111
"203",0.0112414102496396
"204",0.0010752699815401
"205",0.0120373399509166
"206",0.0103550405332713
"207",-0.0118091772706197
"208",0.0257537528710798
"209",0.0142024990296958
"210",0.00326643348259122
"211",0.0232413650396687
"212",-0.0230928657638209
"213",-0.000945979444547908
"214",-0.00059656639300099
"215",0.0135666636122278
"216",0.00148738917504267
"217",-0.00271511978533155
"218",0.00885475804645365
"219",0.00819507995786554
"220",-0.00878896892506244
"221",0.0152616754029378
"222",-0.0169421716177132
"223",0.0148128543467523
"224",-0.0067198325898618
"225",0.0115670609408009
"226",-0.00790874343186454
"227",0.00302145822128855
"228",0.00172561872537879
"229",0.0105336057722526
"230",0.0043078976477708
"231",-0.00394907079352213
