"","x"
"1",-0.0003619480939698
"2",0.00206047151144879
"3",0.000719925388335619
"4",0.00242549804145751
"5",0.00123101249484474
"6",-0.00165378680596386
"7",0.00159855684497163
"8",-0.00180234734634565
"9",0.00209746765686885
"10",-0.00357807013989729
"11",-0.00166695714196654
"12",0.000798240540698078
"13",-0.0197588354817843
"14",-0.00302128388900742
"15",0.00340476895809909
"16",0.00732899170662297
"17",0.00608661327138291
"18",-0.00139088309134717
"19",0.00447706604102881
"20",-0.00147905156279097
"21",-0.00403034540189859
"22",-0.000100164438770939
"23",0.00362656115093246
"24",0.000420079185577756
"25",0.00105563317564216
"26",-0.00948192743257977
"27",0.00157585884286535
"28",0.00457601233600524
"29",0.00989955888706369
"30",-0.0104770606354165
"31",-0.0156872198234079
"32",0.00316542342429537
"33",-0.00259650087433294
"34",0.00404593320403555
"35",-0.00130536142958513
"36",-0.00404547664297447
"37",-0.0029843363410062
"38",0.00527708184770033
"39",-0.00619799731768999
"40",-0.0212264895495289
"41",0.000687747685316618
"42",-0.011687437788157
"43",0.00332010642616073
"44",-0.00222423676875482
"45",0.0068604196874395
"46",0.00682816417796019
"47",9.44800102315773e-05
"48",0.00146997005236143
"49",0.00366472079463221
"50",-0.00162022334493769
"51",0.0016909782996828
"52",-0.00673271692072375
"53",-0.0133189432305471
"54",0.022628855714473
"55",-0.0162636817852519
"56",-0.00196974370556582
"57",0.00807300414739166
"58",0.0221708876481138
"59",-0.024930273427892
"60",-0.0350133954686669
"61",0.00341939879930854
"62",0.00180622809624241
"63",-0.00197818782545328
"64",0.0105700280128686
"65",-0.02633035657248
"66",-0.0321462244397658
"67",-0.0187288103900329
"68",0.0267951590205266
"69",0.0301934131244905
"70",-0.0268099205111751
"71",-0.0430652036621492
"72",0.00596978979228514
"73",-0.00364592582792313
"74",-0.0116962877183316
"75",0.0359763423437696
"76",0.0168167503366009
"77",-0.019362880059863
"78",-0.0362324431389348
"79",-0.00515649345726295
"80",0.0182691615973805
"81",0.0286910244604359
"82",0.0311901110062906
"83",0.000940927285877702
"84",-0.003308961802732
"85",-0.0030217823387153
"86",0.00193486215703344
"87",0.0136186391555538
"88",0.024545480469977
