"","x"
"1",-0.00166131562299528
"2",-0.00191562753985887
"3",6.6557839175368e-05
"4",0.00242201617774512
"5",-0.00232933207768326
"6",0.00461549995338219
"7",-0.00480869746254129
"8",0.000778112083617216
"9",-0.00790757936206354
"10",0.00383661105582392
"11",0.00402442145707269
"12",0.00706315516672292
"13",0.00398595887316077
"14",0.00669754373432452
"15",-0.0108557943840958
"16",0.00357674438674437
"17",0.00458831484692383
"18",0.00703879366392892
"19",-0.00452742514235295
"20",0.00682679850220691
"21",-0.00762461709130396
"22",-0.00579395761566487
"23",0.00754240715192642
"24",0.0157471732976247
"25",0.0116924250616086
"26",0.0101907926903651
"27",0.0122078612263253
"28",-0.0191183112361062
"29",-0.00790023008930881
"30",-0.00669828593054696
"31",-0.00243459761970887
"32",-0.000581745304350336
"33",-0.0105687155094438
"34",0.0065938249122969
"35",-0.00802212279298008
"36",0.00107536425418391
"37",9.08708677696004e-05
"38",0.00417687995369007
"39",0.00165609836477544
"40",-0.00130470410760219
"41",0.00422767750075069
"42",-0.00504634064269813
"43",0.00935489763555772
"44",-0.000830203048874944
"45",-0.000504837334648014
"46",-0.00198476787181875
"47",0.0039273020492863
"48",-7.32412938321933e-05
"49",0.000915593630952016
"50",-0.00551834416532798
"51",0.00506749732418695
"52",0.00282525284988647
"53",-0.000832319508337247
"54",-0.00405141554525324
"55",0.00125929892894612
"56",0.00332924449566324
"57",0.0050484109579706
"58",0.00777517699013281
"59",-0.0076225140361332
"60",-0.00491028509667745
"61",-0.0103323582348095
"62",0.0116617120740912
"63",-0.00636458872277084
"64",-0.00788051953605385
"65",0.0125853042022977
"66",-0.00610527712696254
"67",-0.0112303910829002
"68",-0.00511607359446717
"69",0.00258795788644862
"70",-0.0164582024822465
"71",0.00049722253817964
"72",-0.0187292158308394
"73",0.00499556326295617
"74",-0.00742537951476979
"75",-0.000574091409253847
"76",0.00695582571747063
"77",0.00959057105621857
"78",-0.00505135976996368
"79",0.0130004679188686
"80",0.00256651649606758
"81",-0.000419385162428385
"82",-0.00500035372670188
"83",0.00820430580813923
"84",0.00462147143305735
"85",0.0105623186061694
"86",0.00157579628736903
"87",-0.000584381778859265
"88",0.00685256270443135
"89",0.00922970644777942
"90",-0.00780846772582988
"91",-0.00460561678807341
"92",-0.00289545532414031
"93",0.00158392903143052
"94",0.00135099904991302
"95",0.000304410145557047
"96",0.00255240752592488
"97",0.00405691627357119
"98",0.00255288762857776
"99",0.00555600246827329
"100",0.00302112889576313
"101",0.0049736652024347
"102",-0.00396474809248706
"103",-0.000443423712163395
"104",0.00507353066172103
"105",0.00317194508187282
"106",0.00331873045641769
"107",-0.000524123431532298
"108",0.00279634906465497
"109",0.00191189920466935
"110",0.0050646768176655
"111",-0.000884727379360543
"112",-0.00396237062591427
"113",-0.00696481186083136
"114",0.0107230655406097
"115",0.00163798314187889
"116",0.00692069300484088
"117",0.00635100214013401
"118",-0.00875979882953498
"119",-0.0040461062163593
"120",-0.0116747972759681
"121",-0.00714377420369114
"122",-0.00165571363887468
"123",0.00377055963427834
"124",-0.00235595686853761
"125",0.00549065877493686
"126",0.00335468307800658
"127",-0.00151789168986843
"128",-0.000893574956090906
"129",0.00289791043095579
"130",-0.00195827208466899
"131",0.00304697740431398
"132",0.00293726734034631
"133",0.00264972179604883
"134",0.00130168089223166
"135",0.00565495696532213
"136",0.00567171623647005
"137",-0.00739071271689183
"138",0.000444454066988114
"139",-0.00298888860532434
"140",-0.00533956029526568
"141",-0.000851417474010344
"142",-0.00447440302758791
"143",0.000719293146596972
"144",-0.00615408780529737
"145",-0.0030563479239661
